;tweet;retweet;favoritos;id;data
549;Taxistas de BH apoiam Itamar Franco . Assista ao vídeo http://youtu.be/mm9NprAMv6k;4;0;19265987103;2010-07-22 16:11:26
550;@BenitoSalomao E é um orgulho para mim saber que posso inspirar jovens a vestir essa mesma camisa, da ética e da honestidade! Vamos Juntos!;1;0;19251213820;2010-07-22 12:37:57
551;RT @BenitoSalomao: @itamarfranco gostaria de dizer que é um orgulho para um jovem poder votar e apoiar o senhor, visto a camisa da hones ...;2;0;19251152927;2010-07-22 12:36:55
552;@brunbg Você tem razão. É preciso cuidar melhor das nossas estradas. Parabéns pela iniciativa. Vamos aderir a causa e seguir o @sos381;0;0;19217850505;2010-07-22 01:55:44
553;Presidenciáveis discutindo genéricos me trazem saudades de Jamil Haddad, amigo e guerreiro que criou o Decreto 793, em 5/04/93.;99;2;19115133923;2010-07-21 23:50:39
554;RT @osvaldoacastro: Dr. Jamil Haddad, verdadeiro empreendedor dos genéricos no Brasil, era ministro de @itamarfranco.;19;0;19096916689;2010-07-21 18:37:30
555;@BruceAir Ivan, também sou novo no twitter, obrigado pelos seus elogios. O Rio de Janeiro também mora no meu coração. IF;0;1;19096743484;2010-07-21 18:34:28
556;Meus amigos taxistas podem ter certeza que lutaremos para resolver o problema da licitação das placas, que tanto preocupa a categoria! IF;2;1;19093616598;2010-07-21 17:42:28
557;Nosso passado de lutas e de ética é reconhecido pelos trabalhadores mineiros e brasileiros. Essa é a maior homenagem a um homem público!;2;0;19093512351;2010-07-21 17:40:46
558;Como presidente, fiz a lei 8.843/94, que isentou o táxi do IPI. Como governador de Minas, assinei o dec. 41861/2001 que cortou o ICMS.;6;1;19093426404;2010-07-21 17:39:24
559;Fui recebido com muito carinho no encontro dos taxistas com Anastasia e Aécio. Recebi muitos cumprimentos pelo que fizemos pela categoria.;3;1;19093304272;2010-07-21 17:37:25
560;"RT @BOVAP: Maiores altas: @HelioCosta15 +73,91% a UVP 40,00; @itamarfranco +46,55% a UVP 191,99; @Sen_Cristovam +43,95% a UVP 61,90.";3;0;19076777993;2010-07-21 13:36:32
561;Mudança de agenda: estaremos hoje com Aécio e Anastasia, às 11H30min, em encontro com taxistas. Vejo vocês na Rua Gonçalves Dias 151.;0;0;19076350178;2010-07-21 13:30:14
562;Itamar Franco se reuniu ontem, em BH, com executiva do PPS e recebeu apoio de universitários. Assista ao vídeo: http://migre.me/YRrv;2;0;19070650853;2010-07-21 11:55:27
563;Precisamos elevar a qualidade do debate e colocar em pauta temas de interesse da população, como as reformas fiscal, política e tributária.;11;1;19018986679;2010-07-20 20:04:30
564;RT @PPSMinas: Campanha de Itamar ganha apoio da Juventude de Belo Horizonte. http://migre.me/YI0K;7;0;19018439080;2010-07-20 19:54:39
565;Fui recebido por cerca de cem jovens do PPS. Foi uma grande emoção! Os estudantes acreditam nas nossas propostas e vão à luta conosco.;5;0;19018403663;2010-07-20 19:54:00
566;Moderno é ser honesto! http://twitpic.com/271dzt;19;0;19000918639;2010-07-20 15:14:51
567;O Fernando Gallo, da Folha S.Paulo, está fazendo reportagem sobre o meu twitter. Esclarecendo: este é o meu perfil oficial.;1;0;18998211686;2010-07-20 14:38:05
568;"@cristilobo Verifique o decreto 793, de 5Abr93, Art 9: obriga farmácias a dispor de lista de ""medicamentos de denominações genéricas""";3;0;18997779136;2010-07-20 14:32:05
569;"RT @cristilobo: Itamar Franco fala sobre o twitter:  Veja : http://www.youtube.com/watch?v=3nmlcMb6TMM  E deixa mensagem ""moderno é ser  ...";29;0;18996936799;2010-07-20 14:20:24
570;RT @gabrielazevedo: O @itamarfranco envia um recado para os seguidores no Twitter. http://migre.me/YzF5 Mais FRANCO, impossível!;5;0;18993087982;2010-07-20 13:25:19
571;Moderno é ser honesto. http://www.youtube.com/watch?v=3nmlcMb6TMM;10;0;18986945206;2010-07-20 11:42:45
572;Muitas vezes quem posta são pessoas da minha confiança. Mas só postam depois de me consultar. Mas de vez em quando eu tb gosto de twittar.;8;0;18944757727;2010-07-19 21:31:34
573;Algumas pessoas falam que não sou eu quem posta as minhas mensagens no twitter. E elas estão certas...;8;0;18944142168;2010-07-19 21:20:14
574;RT @marcelogfreire: Adicionei um vídeo como favorito do YouTube -- 3a1- Itamar Franco (parte 1) http://youtu.be/7SrtVIX-IQg?a;1;0;18942156811;2010-07-19 20:41:18
575;@milatelcontar A cópia da declaração completa já foi entregue;0;0;18940789773;2010-07-19 20:10:39
576;@andrellacerda Obrigado pela saudação! Um abraço!;0;0;18920466358;2010-07-19 14:38:08
577;RT @Junqueira_neto: @Itamarfranco @aecioneves @Prof_Anastasia Boa sorte! Minas tem orgulho de políticos como vocês, podem contar comigo! ...;1;0;18920427093;2010-07-19 14:37:34
578;RT @BOVAP: Maior alta: @itamarfranco +42,64% a UVP 162,59.;3;0;18920344116;2010-07-19 14:36:23
579;RT @LuziaFerreira23: Minas está com @AecioNeves, @Prof_Anastasia e @ItamarFranco Hoje, no Ginásio do Mackenzie, está sendo dada a largad ...;3;0;18804047439;2010-07-18 01:18:07
580;RT @LuziaFerreira23: Minas está com @AecioNeves, @Prof_Anastasia e @ItamarFranco Hoje, no Ginásio do Mackenzie, está sendo dada a largad ...;3;0;18804047439;2010-07-18 01:18:07
581;Agradeço a todos que tem contribuído para a nossa caminhada. Obrigado pelas mensagens de otimismo!;6;0;18760892582;2010-07-17 11:45:15
582;RT @BOVAP: 17h26 - Mineiros em alta: @HelioCosta15 +39,13% a UVP 32,00 e @itamarfranco +42,65% a UVP 162,59.;2;0;18760822554;2010-07-17 11:43:36
583;RT @pbg80: Sigam @itamarfranco Um homem que em 2 anos fez muito mais pelo Brasil do que LULA e FHC JUNTOS fizeram em 16. Boa Sorte Presi ...;6;0;18760787158;2010-07-17 11:42:45
584;RT @freire_roberto: O mesmo blog q acertou o crescimento da pesq. eleitoral, está com novidades sobre o assunto. Vale acessar http://bit ...;7;0;18699629077;2010-07-16 16:40:41
585;@juscelino45 Já solicitamos ao Twitter a verificação de perfil e estamos aguardando. Esse @lopes_cancado não sabe o que diz!;4;0;18678875912;2010-07-16 11:41:38
586;@lopes_cancado Esse é o Oficial, ok! Um abraço! IF;0;0;18649589894;2010-07-16 02:06:08
587;@flapinheiro Agradeço pela referência. Espero estar sempre à altura do elogio!;3;0;18649533980;2010-07-16 02:05:17
588;RT @flapinheiro: @itamarfranco Grande Itamar Franco! Reserva moral da política brasileira! O Ministério Público é seu admirador. Boa sor ...;4;0;18649466152;2010-07-16 02:04:15
589;@DeivsonEduardo Obrigado pela saudação e confiança. Somos todos nós orgulhosos por sermos mineiros!;2;0;18649437904;2010-07-16 02:03:49
590;RT @DeivsonEduardo: @itamarfranco O Sr. é o meu orgulho de ser mineiro, Minas prescisa do senhor.;4;0;18649354667;2010-07-16 02:02:36
591;RT @Adrianogomes_: Olha o nosso Presdiente do Real aí, gente @itamarfranco , Candidato a Senador pelo PPS de Minas Gerais. Sucesso!!;5;0;18649284104;2010-07-16 02:01:33
592;@Adrianogomes_  Obriagado pela saudação!!! Estamos Juntos!;3;0;18649266497;2010-07-16 02:01:17
593;RT @Betto2: Vou seguir o @itamarfranco o verdadeiro PAI DO REAL.. Gente boa!;3;0;18649208119;2010-07-16 02:00:27
594;RT @ogovoni: @itamarfranco Parabéns pela escolha do Twiiter! Seja bem vindo! Vc é o pai do Real, sua criança agora é adolescente, heim?? ...;6;0;18649139699;2010-07-16 01:59:30
595;RT @juscelino45: Bom vê-lo por aqui, presidente @itamarfranco. Estamos juntos pela sua eleição.;1;0;18649037219;2010-07-16 01:57:56
596;@marcosbau Ocorre que o Oficial foi iniciado a apenas 48 horas. Estamos informando a todos. Obrigado pela informação!;1;0;18649017055;2010-07-16 01:57:37
597;@lucasfalvarenga o twitter oficial é este;0;0;18648682389;2010-07-16 01:52:28
598;RT @Prof_Anastasia: Amanhã é o Dia de Minas. Criado por lei sancionada pelo Gov. Francelino Pereira em 1979, Mariana volta a ser a nossa ...;25;0;18648542179;2010-07-16 01:50:17
599;Aprovados na Assembléia Legislativa MG Proposta de Emenda à Constituição do Estado (PEC 59/10) e o Projeto de Lei Complementar (PLC 61/10).;0;0;18620118963;2010-07-15 17:53:17
600;@SauloCarvalho_ Um abraço Saulo. Obrigado pela saudação e indicação!;0;0;18616222503;2010-07-15 16:52:12
601;Solicitando ao Twitter o reconhecimento com o certificado de verificação;5;1;18616093233;2010-07-15 16:50:16
602;@PPSMinas O Twitter Oficial é este. Por favor, repassem aos demais membros;6;0;18615853855;2010-07-15 16:46:41
603;@folha_com O twitter Oficial é este e não o citado na matéria.;3;0;18608947678;2010-07-15 15:08:00
604;@cristilobo O twitter Oficial é este e não o que vc citou.;8;3;18608870152;2010-07-15 15:06:53
605;@FlavinhaAleixo O twitter Oficial é este. O que vc está seguindo não sei quem fez!;3;0;18608605949;2010-07-15 15:03:08
606;@Micoski Agradeço pela saudação e homenagem!;0;0;18602891824;2010-07-15 13:43:09
607;RT @freire_roberto: Atitude inconcebível, @VeraLuciaDutra dirigente da Receita Federal.Sabe os nomes dos criminosos e não revela:só depo ...;16;0;18602391017;2010-07-15 13:35:47
608;RT @DickHamer_: Humorista Marcelo Madureira, do Casseta e Planeta, afirma que o PT censura e faz ameaças bem ao estilo mafioso. (VÍDEO)  ...;15;0;18602317709;2010-07-15 13:34:43
609;RT @Prof_Anastasia: Saudação ao nosso futuro Senador @itamar_franco, que entrou no twitter. Fica a indicação para vocês!;32;0;18547041576;2010-07-14 20:40:11
610;"RT @BOVAP: Maiores altas: @silva_marina +58,78% a UVP 235,00; Itamar Franco +43,96% a UVP 93,58; @paulo_skaf +7,14% a UVP 75,00.";2;0;18524962352;2010-07-14 14:52:33
611;@DickHamer_ Agradeço a gentileza e pela ótima intenção em preservar o perfil. Estamos juntos!;0;0;18524438538;2010-07-14 14:45:16
612;@JuniorGeloso Obrigado pela referência elogiosa!;1;0;18475481090;2010-07-13 23:46:13
613;@Prof_Anastasia  Inaugurando o meu novo Twitter seguindo você! Um abraço!;0;0;18474607575;2010-07-13 23:31:03
614;@aecioPSDB Inaugurando o meu novo Twitter seguindo você! Um abraço!;0;0;18474118961;2010-07-13 23:22:54
615;Ninguém nivelará as montanhas de Minas!;3;0;18473735444;2010-07-13 23:16:30
